_id,usernameTweet,ID,text,url,nbr_retweet,nbr_favorite,nbr_reply,datetime,is_reply,is_retweet,user_id
3618,TennesseeRed59,1.28E+18,I don't want to know how many people  tested   positive  for the virus yesterday....I want to know how many people died.....,https://twitter.com/TennesseeRed59/status/1277201948681388033,0,0,0,6/28/2020 6:27,FALSE,FALSE,607625144
2883,Tepper,1.28E+18,"Hey, if praying’s your thing, throw one the way of Father Paul at St. Ann Catholic Parish in Coppell…he  tested   positive  for COVID yesterday. I know he’d appreciate it!",https://twitter.com/Tepper/status/1277311535963144192,3,118,7,6/28/2020 13:42,FALSE,FALSE,17783340
3369,tequilanellyy,1.28E+18,Reading this story really filled my heart with a lot of sadness as I can relate to some bits & pieces. Mostly feeling helplessness. My mom  tested   positive  for covid & she was hospitalized for 13 days & thankfully is recovering well. Both my sister & my dad also  tested   positive .  https:// twitter.com/WSJ/status/127 6489084299608064   …,https://twitter.com/tequilanellyy/status/1277250674288398336,0,0,0,6/28/2020 9:41,FALSE,FALSE,7.36E+17
499,TerboTed,1.28E+18,"what happens if the same person is  tested  three times?  are those three  positive  tests or one?  I'm trying to figure this out, because lots of people have had multiple tests now.",https://twitter.com/TerboTed/status/1277693618682122240,0,1,1,6/29/2020 15:01,TRUE,FALSE,1859012257
4966,Tericaa__,1.28E+18,my baby  tested   positive  & here I thought this shit was a joke ,https://twitter.com/Tericaa__/status/1276959554073436160,0,0,0,6/27/2020 14:24,FALSE,FALSE,3264107046
5098,TerrahCard,1.28E+18,The first time I met someone I just bowed because covid and then they later  tested   positive  ,https://twitter.com/TerrahCard/status/1276944667943276546,0,3,0,6/27/2020 13:25,FALSE,FALSE,8.79E+17
2827,terrancegr357,1.28E+18,Good I’ll bee happy when it’s all over but besides that two guys  tested   positive  COVID-19 in our naval academy now will the whole navy base be  tested  or you still going to follow through deployment I leave in July .,https://twitter.com/terrancegr357/status/1277318346514538496,0,0,0,6/28/2020 14:09,TRUE,FALSE,2986411089
3580,TerryFSMeschke,1.28E+18,Found some good data on your Florida spike you speak of.  I will let you do the math. Numbers of cases will be listed first followed by numbers  tested .  Let me know what the percentage  positive  are. Last five days in FL.,https://twitter.com/TerryFSMeschke/status/1277213359369322498,0,0,0,6/28/2020 7:12,TRUE,FALSE,59220550
4958,Texasblaze69,1.28E+18,Someone very close to my family died this morning of COVID. He was my brother’s father-in-law. It looks like my brother and sister-in-law may have it too. They are both really sick. My niece just  tested   positive . This is my family. It’s hitting home. I’m scared.,https://twitter.com/Texasblaze69/status/1276961862593196038,4,11,4,6/27/2020 14:33,FALSE,FALSE,7.87E+17
2320,TexasDesign1,1.28E+18,"So again I am going to ask you, what does a person's underlying condition matter? Are you trying to say they "" tested  LESS  positive "" for covid19 because of it? That somehow their life MATTERED LESS because of it? They were more disposable because of it??

What is your point?!?!?",https://twitter.com/TexasDesign1/status/1277382951676850178,0,0,1,6/28/2020 18:26,TRUE,FALSE,1.12E+18
1863,TexasProudRet,1.28E+18,My daughter  tested   positive  and had mild symptoms.  I have it and also have only presented mild symptoms.,https://twitter.com/TexasProudRet/status/1277450543108165634,0,0,0,6/28/2020 22:55,TRUE,FALSE,42404660
3906,TexitDarling,1.28E+18,"Great article. As someone who  tested   positive  for antibodies, it’s bizarre how the virus impacts people. I had a mild case in March.

‘She Is Going to Make It, Damn It’: One Doctor’s Quest to Save Her Patient From Covid-19 - WSJ  https://www. wsj.com/articles/young -coronavirus-spike-boston-hospital-icu-doctors-patient-covid-19-11593171722   …",https://twitter.com/TexitDarling/status/1277110187652980736,0,0,0,6/28/2020 0:22,FALSE,FALSE,2377725654
2610,tgkilla_,1.28E+18,Turns out my supervisor  tested   positive  for Covid. Smh. I swear if I got it cause of that.  pic.twitter.com/rdmo8tde7Q,https://twitter.com/tgkilla_/status/1277343846238691328,0,8,5,6/28/2020 15:51,FALSE,FALSE,186455802
472,ThabangClinton8,1.28E+18,Testify man of God . Few weeks ago ... people i  am normally with  tested   positive  all of them but as 4 Me...... ga ya mpona.,https://twitter.com/ThabangClinton8/status/1277697378921910272,0,0,0,6/29/2020 15:16,TRUE,FALSE,8.39E+17
495,thaboymadrid,1.28E+18,dude i know who told me he  tested   positive  for covid just TWO DAYS AGO posted a video@LA fitness right now. How stupid can you be?,https://twitter.com/thaboymadrid/status/1277694194992033792,1,13,2,6/29/2020 15:03,FALSE,FALSE,8.86E+17
2021,Thaitdaddy,1.28E+18,"I hope your grandma is going to be okay. Having a family member get COVID is the scariest thing right now, I’ve had one pass away and a month ago my great grandma  tested   positive , but thank god she fought it",https://twitter.com/Thaitdaddy/status/1277427660717613056,0,4,0,6/28/2020 21:24,TRUE,FALSE,1.00E+18
3539,thanku_india,1.28E+18,My flight leader just notified me that he just found out both of his parents  tested   positive  for COVID19 so... safe to say I’ve probably been exposed if I wasn’t already ,https://twitter.com/thanku_india/status/1277221362961186817,0,2,0,6/28/2020 7:44,FALSE,FALSE,278800614
2624,ThaOnlyWuWop,1.28E+18,Dammm  I   tested   positive  for not giving a fuc,https://twitter.com/ThaOnlyWuWop/status/1277341515660947457,0,2,1,6/28/2020 15:42,FALSE,FALSE,3496764853
262,That_Activist,1.28E+18,Lmao it’s the fact that I got my results back and  I   tested   positive  for Covid-19,https://twitter.com/That_Activist/status/1277720949153021952,1,43,23,6/29/2020 16:49,FALSE,FALSE,3249582531
1277,That1AnnyingMom,1.28E+18,"So I found out that it was my director that  tested   positive  for COVID, and I’ve been in contact with her, I’ve been in and out of her office because I pump milk for Charli in there. I’m so stressed now.",https://twitter.com/That1AnnyingMom/status/1277605099452411905,0,6,2,6/29/2020 9:09,FALSE,FALSE,703677021
2728,That1AnnyingMom,1.28E+18,One of the girls I work with a lot  tested   positive  for COVID.   I’m so scared mine is going to come back  positive  ,https://twitter.com/That1AnnyingMom/status/1277330404647862272,0,7,4,6/28/2020 14:57,FALSE,FALSE,703677021
4556,thatboijulio83,1.28E+18,"No, but a couple of my neighbors are  tested   positive  with it (asymptomatic) I could have them come through and cough in your face and we could watch what happens?",https://twitter.com/thatboijulio83/status/1277008424476135425,0,0,1,6/27/2020 17:38,TRUE,FALSE,1.25E+18
72,thatgirlshyann,1.28E+18,what the hell is group b strep??? Apparently  I   tested   positive  for it and I have to be given medicine during labor to prevent my baby from getting it???????,https://twitter.com/thatgirlshyann/status/1277743494686281729,0,0,4,6/29/2020 18:19,FALSE,FALSE,1363336902
2742,thatgirltarian1,1.28E+18,Funny mike is  tested  for covid-19  and it was  positive  and yet I still see him hanging around with a lot of ppl ,https://twitter.com/thatgirltarian1/status/1277327501208031235,0,1,0,6/28/2020 14:46,FALSE,FALSE,1.26E+18
636,ThatNigga_TN,1.28E+18,"Pls respect us. I guess a man that dips his hands in petrol to harden his knuckles, sniffs coke,  tested   positive  for PED’s, fires mob bosses at will   and STILL has “BOXING FANS” supporting him... can do anything without scrutiny. I wonder if @maxkellerman  will talk about this.",https://twitter.com/ThatNigga_TN/status/1277680834191986688,0,0,1,6/29/2020 14:10,TRUE,FALSE,38137565
2702,thatnrselife,1.28E+18,"2 of my brothers friends (21 years old)  tested   positive  for covid. My brother works with them both 4-5 days a week.   Me and the twins were going to see him today! Jeez nope, never mind...I started to let up with seeing close family but that is still dangerous.  pic.twitter.com/QDjl323GNJ",https://twitter.com/thatnrselife/status/1277333052134273024,0,19,0,6/28/2020 15:08,FALSE,FALSE,9.03E+17
388,ThatoMabusela_,1.28E+18,"people still come to the pharmacy, get what they need, call later or the next day on some ""oh btw,  i   tested   positive  for covid-19  """,https://twitter.com/ThatoMabusela_/status/1277706353633624076,0,0,0,6/29/2020 15:51,FALSE,FALSE,8.86E+17
4523,thatteacha,1.28E+18,Oh  I   tested   positive  ,https://twitter.com/thatteacha/status/1277013600624836609,0,1,1,6/27/2020 17:59,TRUE,FALSE,437090942
1054,thatvirgobrat,1.28E+18,Yo I have a feeling someone at my office  tested   positive  for COVID.......,https://twitter.com/thatvirgobrat/status/1277634248606773248,0,0,0,6/29/2020 11:05,FALSE,FALSE,30302031
4564,Thaufierkamalie,1.28E+18,Oh btw  i   tested   positive  for hoerona virus,https://twitter.com/Thaufierkamalie/status/1277007089752293379,8,48,2,6/27/2020 17:33,FALSE,FALSE,1.12E+18
1576,the_amen13,1.28E+18,i know the Cotton On in Otay Ranch had someone who  tested   positive  call in and say they were in the store 2 days prior and they stayed open. Hope this helps ,https://twitter.com/the_amen13/status/1277522229505343489,2,0,1,6/29/2020 3:40,TRUE,FALSE,9.42E+17
4571,The_Denim_Dan,1.28E+18,No  I   tested  negative but was around people that  tested   positive  so I still have quarantine,https://twitter.com/The_Denim_Dan/status/1277006083924594691,0,1,1,6/27/2020 17:29,TRUE,FALSE,9.35E+17
4569,the_donut_chief,1.28E+18,I   tested   positive .....for having a fat juicy cock ,https://twitter.com/the_donut_chief/status/1277006416549761026,1,4,1,6/27/2020 17:30,FALSE,FALSE,4443450742
760,The_Fredspins,1.28E+18,"He's divorced, his son lives with his ex-wife (who also  tested   positive ) and he's otherwise healthy.  I'm sure it's been a paralyzing couple of weeks for him.

We have what I'll call ""divided management"" on the subject of masks, but I think I'm finally getting through to them.",https://twitter.com/The_Fredspins/status/1277667164468715525,0,2,1,6/29/2020 13:16,TRUE,FALSE,265382865
817,The_Fredspins,1.28E+18,"A 48-y.o. coworker  tested   positive  & within 2 days was calling friends & saying his goodbyes. He's improving, but this is not the flu. It's not a ""bug"" that some of us have ""oversold."" I don't want anything to do with this. Put on a mask or get out of my office, county law or not",https://twitter.com/The_Fredspins/status/1277661059646660608,0,5,2,6/29/2020 12:51,FALSE,FALSE,265382865
4977,The_Insurgent_,1.28E+18,"That sucks. 
Also why I won't get  tested , they are pushing an agenda.

This person recieved  positive  test results for covid in the mail after an appointment she made but never went to.
How you get  positive  test results for covid 19 without even getting  tested ? #agenda pic.twitter.com/I20W8uQIcT",https://twitter.com/The_Insurgent_/status/1276958075065266177,0,0,1,6/27/2020 14:18,TRUE,FALSE,8.36E+17
2554,the_lifeof_em,1.28E+18,On a  positive  note!  I   tested  negative for COVID ,https://twitter.com/the_lifeof_em/status/1277349317494427648,0,8,0,6/28/2020 16:13,FALSE,FALSE,478147537
4497,The_MaquinaEN,1.28E+18,"Again not good news. I don’t see North American athletes from all different sports being able to compete even with no fans. Not just Liga MX but NBA,MLB and even NHL and soon NFL will be facing problems with  positive   tested  players.    https:// twitter.com/cordova_sports /status/1277009527888584704   …",https://twitter.com/The_MaquinaEN/status/1277016925936193538,1,4,2,6/27/2020 18:12,FALSE,FALSE,1.08E+18
3062,The_MikeMurphy,1.28E+18,Dude. I was told this morning that in the last 48 hours 2 of my coworkers have  tested   positive . They're fogging the building overnight every night but still.,https://twitter.com/The_MikeMurphy/status/1277287967338508300,0,2,0,6/28/2020 12:09,TRUE,FALSE,2497260662
1377,The_Pepper_Boy_,1.28E+18,"Basically, if I had Covid in March and have  tested   positive  for the antibodies now...I get added to the current daily totals  by the CDC?          The CDC is lumping  positive  COVID-19 viral and antibody tests together. Here's why that's bad. | Live Science  https://www. livescience.com/cdc-combined-c ovid-19-diagnostic-and-antibody-tests.html   …",https://twitter.com/The_Pepper_Boy_/status/1277583468013158403,0,1,0,6/29/2020 7:43,FALSE,FALSE,907150369
2632,The_Pokey_Life,1.28E+18,"Well I’ll start off by saying I already  tested   positive  for antibodies... so in regards to me getting sick again or passing it along, evidently that won’t be happening. I wear a mask, I social deistance and if I still have to be on the road almost weekly for work..",https://twitter.com/The_Pokey_Life/status/1277340798661492736,0,1,2,6/28/2020 15:39,TRUE,FALSE,809881969
1909,The_Sturginator,1.28E+18,"We have a guest who had  tested   positive  for COVID staying with us at the hotel. She has to stay in total isolation, but today we spotted her walking up and down the hallway. I fucking need hazard pay",https://twitter.com/The_Sturginator/status/1277443841356730368,0,3,0,6/28/2020 22:28,FALSE,FALSE,77053512
959,The_Wisco_Hawk,1.28E+18,I don’t believe she’s ever  tested   positive  during her career.,https://twitter.com/The_Wisco_Hawk/status/1277644045007937536,0,1,1,6/29/2020 11:44,TRUE,FALSE,799582664
4335,the5thdimension,1.28E+18,"People in Georgia looking at me crazy for wearing a mask. I get close to them, pull my mask down and tell them, “Oh  I   tested   positive  2 weeks ago...that’s all.”",https://twitter.com/the5thdimension/status/1277038796610195456,0,1,0,6/27/2020 19:39,FALSE,FALSE,30756998
379,the70sgemini,1.28E+18,"My friend just  tested   positive  for COVID and I saw her a week ago. I don’t have symptoms as of now, but if y’all could send good vibes & thoughts my way I’d really appreciate it   stay healthy out there",https://twitter.com/the70sgemini/status/1277707623400452098,0,1,0,6/29/2020 15:56,FALSE,FALSE,1.15E+18
2040,TheAngryAccoun2,1.28E+18,"And in a state like FL, where the governor is downplaying the virus, I think he’d come forward and tell us if one person  tested   positive  5 times. It’s not like a person can’t discharge from a hospital until they test negative. They discharge when they no longer need hospital care",https://twitter.com/TheAngryAccoun2/status/1277424273150275584,0,0,0,6/28/2020 21:10,TRUE,FALSE,1.24E+18
3771,thebegadi1,1.28E+18,"I think to a head of the health department. When one  tested   positive   I  didn't have any single sign and they continued to test me because I was in contact with a person who  tested   positive .  I  did it privately, the results came negative",https://twitter.com/thebegadi1/status/1277149811876286464,0,0,0,6/28/2020 3:00,TRUE,FALSE,8.16E+17
844,TheBestCaptainK,1.28E+18,"I now officially know two people who have  tested   positive  for COVID-19. Not secondhand, as before, but one degree away. It should be zero.",https://twitter.com/TheBestCaptainK/status/1277657559831384064,0,2,0,6/29/2020 12:37,FALSE,FALSE,166870580
380,TheBondGuy2,1.28E+18,"Work sent out an email that someone  tested   positive .  I  have been running a fever, low grade, for a week so went Thursday for test. Still waiting for a call back.",https://twitter.com/TheBondGuy2/status/1277707576109654022,1,1,1,6/29/2020 15:56,TRUE,FALSE,539294795
1003,Thebossthehoss,1.28E+18,"The “light headed” feeling you have from wearing a mask ISNT from lack of oxygen. 

It’s anxiety. It will pass. 

But I promise you’ll be exponitionally more anxious when you or a loved one has  tested   positive  for covid. 

Wear the mask.",https://twitter.com/Thebossthehoss/status/1277640110692077572,3,30,0,6/29/2020 11:28,FALSE,FALSE,3145037360
2655,TheCaptain4ever,1.28E+18,"WrestleTalk TV must have internet trolls working there. Covid is not a joke. Whoever their ""sources"" are should be ashamed of themselves. I hope that whoever  tested   positive  in the pro wrestling world recovers soon.",https://twitter.com/TheCaptain4ever/status/1277338000402329605,0,0,0,6/28/2020 15:28,TRUE,FALSE,1.27E+18
2122,TheChristinaKim,1.28E+18,"This is why I went and got  tested . If I come back as  positive ,  I ’ll have been asymptomatic and it would break my heart to know if I may have inadvertently caused someone else to get sick. Get  tested , people. Save lives. Period.   https://www. nytimes.com/2020/06/28/us/ coronavirus-florida-miami.html?referringSource=articleShare   …",https://twitter.com/TheChristinaKim/status/1277413658033901573,10,97,8,6/28/2020 20:28,FALSE,FALSE,37442486
2972,TheCivicVet,1.28E+18,"My daughter's an essential worker and she had a coworker test  positive .   I  can't get her  tested .  We've had to ban my parents from visiting their grandkids until we know we're in the clear.

But yeah, it's a joke.  Ha ha ha!",https://twitter.com/TheCivicVet/status/1277299503788429314,1,1,0,6/28/2020 12:55,TRUE,FALSE,1.18E+18
2272,TheClauClau,1.28E+18,"Oh I’m sure they aren’t the only ones, owner of a grocery store near me, got mad when employees posted on their social media saying they  tested   positive  for COVID-19. When they where supposed to keep quiet about it.",https://twitter.com/TheClauClau/status/1277391083215949826,0,0,0,6/28/2020 18:59,TRUE,FALSE,9.51E+17
2937,thedailybumbler,1.28E+18,All the people I’m caring for are in lockdown for 14 days because 4 residents and 1 carer  tested   positive .,https://twitter.com/thedailybumbler/status/1277303981161746434,0,0,0,6/28/2020 13:12,TRUE,FALSE,16808138
3264,Thedailytalksa,1.28E+18,"@ bandilemasuku  Good day MEC,  I have a guy whose wife  tested   positive  in Diepsloot. Now he is told to stay home also, he says no one  tested  him. Can you help, his contact is 0761036878  pic.twitter.com/zzBRfTcSRX",https://twitter.com/Thedailytalksa/status/1277266196237135873,0,0,0,6/28/2020 10:42,FALSE,FALSE,7.26E+17
2874,thedanvo,1.28E+18,"“The taste has returned, but the smell is still not 100%. I can smell the smells, but not from afar. I spoke to specialists, who told me that it could take up to a year.”

Rudy  tested   positive  on MARCH 11. 

 WEAR A MASK.   https:// twitter.com/basketballtalk /status/1277255734950912001   …",https://twitter.com/thedanvo/status/1277312512162070528,0,1,0,6/28/2020 13:46,FALSE,FALSE,8.22E+17
3897,TheDarrionRowe,1.28E+18,I   tested   positive  for COVID stay away from me,https://twitter.com/TheDarrionRowe/status/1277112770060857344,0,1,0,6/28/2020 0:33,FALSE,FALSE,8.35E+17
2659,TheDogHouseTalk,1.28E+18,Does anyone know if these choir singers were  tested ? Let’s say they were  tested  prior to this performance and they came back negative I don’t see why masks would be relevant here. People forget masks are used in case you are asymptomatic and carrying it around. ( Positive )  https:// twitter.com/thehill/status /1277336286416732161   …,https://twitter.com/TheDogHouseTalk/status/1277337818453487616,0,2,1,6/28/2020 15:27,FALSE,FALSE,1.07E+18
935,TheDonkeyEleph1,1.28E+18,"I live and work in Smyrna, just northwest of the city. I don't know a single person who has even  tested   positive , much less been hospitalized. An employee at my office quarantined because they came into contact with someone who was  positive . She was cleared and back in a week.",https://twitter.com/TheDonkeyEleph1/status/1277646503440343040,0,1,0,6/29/2020 11:53,TRUE,FALSE,1.09E+18
3251,TheDonkeyKnows,1.28E+18,I initially read this as you daughter  tested   positive . Here's hoping it comes back negative.,https://twitter.com/TheDonkeyKnows/status/1277267588112740353,0,0,1,6/28/2020 10:48,TRUE,FALSE,8.20E+17
4235,TheeRealMC,1.28E+18,"I just want to say I’m very heated. I’ve seen multiple people who have said they  tested   positive  this week  for COVID-19 out and about today. 
There is no way in hell you are miraculously healed and you are one of reasons this virus is spreading like it is. Shame on yall!",https://twitter.com/TheeRealMC/status/1277055006408048646,0,11,0,6/27/2020 20:43,FALSE,FALSE,368114241
3163,TheFandomHopper,1.28E+18,"Please Wear a mask,,, my whole family took every precaution and my sister  tested   positive , and I'm pretty sure me and the rest of my family are  positive  as well..

You think you're having a hard time with your mask??
Trust me, it gets much worse later on if you don't wear it,,,",https://twitter.com/TheFandomHopper/status/1277277358525952002,1,5,0,6/28/2020 11:27,FALSE,FALSE,2769207438
1429,TheFastener,1.28E+18,"Thanks, I'd missed that story. Baker overstated the number of protesters who  tested   positive  for COVID.

 https://www. bostonglobe.com/2020/06/26/nat ion/baker-overstated-number-protesters-who-tested-positive-covid/   …",https://twitter.com/TheFastener/status/1277570050355073025,0,1,1,6/29/2020 6:50,TRUE,FALSE,107294816
3010,TheFawcette,1.28E+18,"Virus isn't limited 2 the careless students at the bar ""I'm just so frustrated,"" said 1 mother, whose 19-year-old daughter has  tested   positive  now the whole family is in quarantine.  ""I'm so sad. We stayed home as ordered and now this.""",https://twitter.com/TheFawcette/status/1277293322126553088,0,0,0,6/28/2020 12:30,FALSE,FALSE,440235021
1529,Thefinnigans,1.28E+18,I cannot remember outrage about this Christian Church #covdi19  cluster - PEOPLE who attended a Sydney Church of Christ service at Ryde Civic Centre on March 8 have been asked to look out for coronavirus symptoms after seven people  tested   positive  to COVID-19.  pic.twitter.com/HJcLHZWIEQ,https://twitter.com/Thefinnigans/status/1277537311048130560,0,2,0,6/29/2020 4:40,FALSE,FALSE,28970958
885,theflameandhawk,1.28E+18,"I just found out that my cousin  tested   positive  for COVID... and my sister was with her yesterday. And my sister has had contact with my parents. 

I... was going to go home and self-isolate with them so I can see my grandma but now... I don’t think I can",https://twitter.com/theflameandhawk/status/1277652092027457536,0,0,2,6/29/2020 12:16,FALSE,FALSE,8.91E+17
3410,theflaminggaze,1.28E+18,"Don't use ret**d it's a slur. Yes money was set aside but for a litany of reasons that money was not actually used to pay for tests including people, like doctors, just not knowing about or using it. Also great I'm  tested  and  positive  and  now need treatment that is not covered",https://twitter.com/theflaminggaze/status/1277244513237569536,0,0,0,6/28/2020 9:16,TRUE,FALSE,1.27E+18
3191,thegoddessrises,1.28E+18,"I started being  tested   positive  for lactose intolerance and cut that out. Then I went vegan fully but it caused me problems. I’ve found a happy balance with just fish and eggs, and honey, as all the animal products I eat now ",https://twitter.com/thegoddessrises/status/1277273607216017409,0,1,0,6/28/2020 11:12,TRUE,FALSE,7.43E+17
1546,theharrykay,1.28E+18,"I think it’s the hospitalizations, icu capacity & death count that’s driving the decisions but I agree with you I have cousins that  tested   positive  negative blah blah idk man",https://twitter.com/theharrykay/status/1277532393285357569,0,0,0,6/29/2020 4:20,TRUE,FALSE,1.25E+18
3954,TheJacobCavazos,1.28E+18,I’ve officially  tested   positive  for the SEND VIRUS@NelkFilmz,https://twitter.com/TheJacobCavazos/status/1277100181364920321,0,6,0,6/27/2020 23:43,FALSE,FALSE,4806332113
2436,thejtate,1.28E+18,@ Tamashii_Ramen  posted they had an employee that worked Thursday and Friday whom  tested   positive  for COVID. The one time I decide to order takeout. ,https://twitter.com/thejtate/status/1277363937143635969,0,0,0,6/28/2020 17:11,FALSE,FALSE,40304002
529,TheKillahMental,1.28E+18,An aide who  tested   positive  for covid twice and is still  positive  came into the office today to give me her doctors note ... I AM A JOKE TO THESE PEOPLE JUST FUCK ME RIGHT? No gloves either just a mask like bitch fuck you ,https://twitter.com/TheKillahMental/status/1277690300794834955,0,1,0,6/29/2020 14:48,FALSE,FALSE,136364769
3893,TheKJlove,1.28E+18,Y’all my job  tested  me for coronavirus and  I   tested   positive  for cocaine I’m hella mad,https://twitter.com/TheKJlove/status/1277114851412766720,1,5,1,6/28/2020 0:41,FALSE,FALSE,9.32E+17
3111,thekristen999,1.28E+18,I think employers should have a policy to inform all employees if someone who woks on site - tests  positive  so they can get  tested .,https://twitter.com/thekristen999/status/1277282490252693504,0,0,2,6/28/2020 11:47,TRUE,FALSE,172546772
3851,theLegacyPrep,1.28E+18,"I have lost anyone, yet. Have had family that  tested   positive , some hospitalized but recovered. I'm in Texas. Stay safe.",https://twitter.com/theLegacyPrep/status/1277124950021849088,0,0,1,6/28/2020 1:21,TRUE,FALSE,1259805054
5050,TheLianNicole,1.28E+18,i know of at least 3 people who have recently  tested   positive  for covid and an additional 2 who have passed from covid. why is arizona open again?,https://twitter.com/TheLianNicole/status/1276949979345502208,3,3,0,6/27/2020 13:46,FALSE,FALSE,868899684
3827,thelifeofEli17,1.28E+18,Finally after having  tested   positive  1.5 weeks ago I have my taste back...,https://twitter.com/thelifeofEli17/status/1277132133757313024,0,2,0,6/28/2020 1:50,FALSE,FALSE,1241375424
2634,TheLouisDangoor,1.28E+18,"Hey @TJWilson , sorry for the mix-up, but this is the piece I wrote yesterday for @WrestleTalk_TV .  Not sure where you saw we said you  tested   positive  for COVID but I’m fairly certain we didn’t.  https:// twitter.com/TJWilson/statu s/1277336388262940673   … pic.twitter.com/Kb159SId1m",https://twitter.com/TheLouisDangoor/status/1277340740016836609,2,11,4,6/28/2020 15:38,FALSE,FALSE,1228376696
4944,TheManilaTimes,1.28E+18,“I recently  tested   positive  for the Covid virus and am currently in quarantine.”  https://www. manilatimes.net/2020/06/28/spo rts/16-nba-players-positive-after-302-covid-19-tests/735916/?utm_medium=Social&utm_source=Twitter#Echobox=1593286136   …,https://twitter.com/TheManilaTimes/status/1276962910154174467,0,0,0,6/27/2020 14:37,FALSE,FALSE,63411616
874,TheMattMeier,1.28E+18,"You’ve  tested   positive  for COVID?
If so, can I message you?",https://twitter.com/TheMattMeier/status/1277653848358817793,0,0,0,6/29/2020 12:23,TRUE,FALSE,3279943832
1198,themaverick37,1.28E+18,I have decided that I’ll focus on the people recovered instead of how many  tested   positive . 40 today ,https://twitter.com/themaverick37/status/1277617291580981248,0,4,0,6/29/2020 9:57,TRUE,FALSE,148682028
3206,themba_le,1.28E+18,Eish i just got the sad news that one of our staff members has  tested   positive  for covid1...I'm panicking as we speak ,https://twitter.com/themba_le/status/1277272232109146114,2,14,5,6/28/2020 11:06,FALSE,FALSE,1.26E+18
179,ThembiGuman,1.28E+18,I have a lab-confirmed  tested   positive  case of dafunk with asymptomatic community spread while wearing a mask and social dictating #TearTheRoofOff,https://twitter.com/ThembiGuman/status/1277730420549877760,0,4,0,6/29/2020 17:27,FALSE,FALSE,9.48E+17
2798,ThembyBae,1.28E+18,"I have been asking why are schools open   Don’t understand, just this week how many kids  tested   positive ? Do you know what happened to those kids? Sent away to quarantine far from home and they were first stuck in a bus for hours with no help",https://twitter.com/ThembyBae/status/1277321973119569920,0,7,1,6/28/2020 14:24,TRUE,FALSE,394766128
446,themediumdaddy,1.28E+18,Less than 1% of the US has  tested   positive . Less than 0.5% of those die. Like I said way more to worry about in life.,https://twitter.com/themediumdaddy/status/1277699478481506310,0,1,2,6/29/2020 15:24,TRUE,FALSE,3907501820
4355,themerryking,1.28E+18,"I'm in NJ. I have at least two people in my business that  tested   positive . We wear masks all the time, and despite what the cdc says, sanitize everything.",https://twitter.com/themerryking/status/1277036806005981185,0,0,0,6/27/2020 19:31,TRUE,FALSE,8.64E+17
2477,TheMiaSauce,1.28E+18,"Hey Kevin, I don't know if you'll even see this but I have been wondering about the restaurant situation with your friend...you said they had been around someone who  tested   positive  but they were forced to come into work. Wondering if that was resolved in any way.",https://twitter.com/TheMiaSauce/status/1277358765751390217,0,0,0,6/28/2020 16:50,TRUE,FALSE,1.23E+18
2031,themidge00,1.28E+18,I just learned that a former co-worker's husband just  tested   positive  for COVID-19. They live in FL. Wear the damn masks.,https://twitter.com/themidge00/status/1277426002134695936,0,1,0,6/28/2020 21:17,FALSE,FALSE,2235443918
4024,themorganxo,1.28E+18,"i should do a thread about how i beat Covid-19, i never got  tested  for it but i just know i fucking had bc i had EVERY symptom. And my mom  tested   positive  and we live tg",https://twitter.com/themorganxo/status/1277087610347847680,0,5,1,6/27/2020 22:53,FALSE,FALSE,1242609254
1747,TheNeedForMe,1.28E+18,Yeah I told my boss  I   tested   positive  and I had coworkers texting and asking why I wasn’t on the schedule the next week.,https://twitter.com/TheNeedForMe/status/1277474564835082241,0,1,0,6/29/2020 0:30,TRUE,FALSE,1581151478
4340,theniwokeup2Q,1.28E+18,I've never left my classroom. Schools where I live didn't close. No one wore masks. There has not been 1 case in my school. In our metropolitan area of 3+ million ONLY 1 child has  tested   positive  for COVID...no one here is wearing a mask.,https://twitter.com/theniwokeup2Q/status/1277038277204209665,0,8,1,6/27/2020 19:37,TRUE,FALSE,1738982388
1662,theonlyjuan98,1.28E+18,"Let me tell you how June went for me:
- 3 Covid scares  
- 2+ weeks of self isolation (to visit gf)
- 1 or more family (cousins)  tested   positive   

And the icing on the cake...?
- 1 hospital trip due to 2 yellow jacket stings  

I'm tired y'all",https://twitter.com/theonlyjuan98/status/1277494410004004877,0,5,0,6/29/2020 1:49,FALSE,FALSE,2649567356
2407,thePrestonHale,1.28E+18,"Fine I’ll bite. Though I know this is hopeless.

The percent  positive  is way way higher than percent increase in testing. If you get 6x more  positive  but 2x more  tested ...a lot more people are getting sick.

Also Florida did less testing but had more cases Mr Graph Data. Hahaha",https://twitter.com/thePrestonHale/status/1277367978930003968,0,6,1,6/28/2020 17:27,TRUE,FALSE,40831582
1224,ThePrinceBlueTV,1.28E+18,"omg im so sorry man. If you need to talk just hit me up.  I   tested   positive  for it earlier this year as well, luckily it was cleared up within two months. You guys will get through this i know it :)  pic.twitter.com/8AZhFiMU6y",https://twitter.com/ThePrinceBlueTV/status/1277613729387909120,0,2,1,6/29/2020 9:43,TRUE,FALSE,7.96E+17
4404,theprincehobi,1.28E+18,"in case anyone was wondering, none of my family  tested   positive  +  i  only go out once every 3-4 weeks for groceries and i just so happened to go grocery shopping a week prior to getting sick",https://twitter.com/theprincehobi/status/1277030392545947648,0,0,0,6/27/2020 19:05,FALSE,FALSE,1.13E+18
